seed,model,malicious,dataset_len,mcc
3,KNN(5),2,18000,0.9499677114696673
3,KNN(7),2,18000,0.9493085742092133
3,KNN(9),2,18000,0.9476448791143761
3,DT,2,18000,0.8132796214464618
3,ANN,2,18000,0.9439023692866795
3,RF,2,18000,0.9524370310270494
3,VF(hard),2,18000,0.9456207144749831
3,VF(soft),2,18000,0.8310527750646532
3,LR,2,22200,0.8488986752411599
3,SVM,2,22200,0.826812039254828
3,KNN(1),2,22200,0.9275644717559619
3,KNN(3),2,22200,0.9503951204742763
3,KNN(5),2,22200,0.9519597771984943
3,KNN(7),2,22200,0.9525140525355255
3,KNN(9),2,22200,0.951299203949623
3,DT,2,22200,0.7910285465586855
3,ANN,2,22200,0.9111268556998351
3,RF,2,22200,0.9557685784450524
3,VF(hard),2,22200,0.9395473604246097
3,VF(soft),2,22200,0.9008447081703388
3,LR,2,26400,0.8342126555761353
3,SVM,2,26400,0.8151124945543733
3,KNN(1),2,26400,0.915439085241291
3,KNN(3),2,26400,0.9513950848959523
3,KNN(5),2,26400,0.9543950622448659
3,KNN(7),2,26400,0.9553937049391642
3,KNN(9),2,26400,0.9536331209824007
3,DT,2,26400,0.7828191105562766
3,ANN,2,26400,0.9056539969348851
3,RF,2,26400,0.9569924883682042
3,VF(hard),2,26400,0.9409704531054507
3,VF(soft),2,26400,0.8047037022789343
3,LR,2,30600,0.7553945586558478
3,SVM,2,30600,0.8201179404674868
3,KNN(1),2,30600,0.9075497157828425
3,KNN(3),2,30600,0.9512878981327262
3,KNN(5),2,30600,0.9576060900311715
3,KNN(7),2,30600,0.9574994513991657
3,KNN(9),2,30600,0.9555045055833516
3,DT,2,30600,0.782274976814177
3,ANN,2,30600,0.9002376923425645
3,RF,2,30600,0.9609902668182484
3,VF(hard),2,30600,0.9455160589541672
3,VF(soft),2,30600,0.8281815314434807
3,LR,2,34800,0.8158503943917396
3,SVM,2,34800,0.8473717522069212
3,KNN(1),2,34800,0.9048816638851616
3,KNN(3),2,34800,0.9524037243239676
3,KNN(5),2,34800,0.960040882150002
3,KNN(7),2,34800,0.9598226287905338
3,KNN(9),2,34800,0.9571626115564792
3,DT,2,34800,0.7780618860780616
3,ANN,2,34800,0.8977209496667425
3,RF,2,34800,0.9622125772606408
3,VF(hard),2,34800,0.9438342767875709
3,VF(soft),2,34800,0.8509415225569077
3,LR,2,39000,0.7213706938333648
3,SVM,2,39000,0.8053309706051703
3,KNN(1),2,39000,0.9024475063638494
3,KNN(3),2,39000,0.95141099172381
3,KNN(5),2,39000,0.9599290190811022
3,KNN(7),2,39000,0.960155226417815
3,KNN(9),2,39000,0.9590422144734917
3,DT,2,39000,0.7744792877647314
3,ANN,2,39000,0.9094471051368008
3,RF,2,39000,0.9618810716547255
3,VF(hard),2,39000,0.9446270955407725
3,VF(soft),2,39000,0.8217507982893958
3,LR,2,43200,0.7814374092261434
3,SVM,2,43200,0.7084640134814154
3,KNN(1),2,43200,0.8987886141021308
3,KNN(3),2,43200,0.9517390020852602
3,KNN(5),2,43200,0.9604806102464709
3,KNN(7),2,43200,0.9610412729011057
3,KNN(9),2,43200,0.9599352879771407
3,DT,2,43200,0.7711643053439814
3,ANN,2,43200,0.9034346555288405
3,RF,2,43200,0.9642128797399854
3,VF(hard),2,43200,0.9478015462044871
3,VF(soft),2,43200,0.8398860352156614
3,LR,2,47400,0.7469730713344688
3,SVM,2,47400,0.751040174671112
3,KNN(1),2,47400,0.8953407528685938
3,KNN(3),2,47400,0.9509645907062615
3,KNN(5),2,47400,0.9614755827432483
3,KNN(7),2,47400,0.9603730346775732
3,KNN(9),2,47400,0.9593773665607668
3,DT,2,47400,0.7803775595604342
3,ANN,2,47400,0.9113725067317633
3,RF,2,47400,0.9648797728421785
3,VF(hard),2,47400,0.9449789193212809
3,VF(soft),2,47400,0.9385912410814358
3,LR,2,51600,0.8181581618418671
3,SVM,2,51600,0.7896034002434308
3,KNN(1),2,51600,0.8932282385396462
3,KNN(3),2,51600,0.9519596018037894
3,KNN(5),2,51600,0.9620299026013155
3,KNN(7),2,51600,0.9628086165892591
3,KNN(9),2,51600,0.9600433314223635
3,DT,2,51600,0.777940336597916
3,ANN,2,51600,0.9162430306795619
3,RF,2,51600,0.9662129171209237
3,VF(hard),2,51600,0.9451950980865976
3,VF(soft),2,51600,0.8641032296089319
3,LR,2,55800,0.7919923826865617
3,SVM,2,55800,0.745460737282261
3,KNN(1),2,55800,0.8914416706527531
3,KNN(3),2,55800,0.9518488047842538
3,KNN(5),2,55800,0.963360615947382
3,KNN(7),2,55800,0.9639166730953936
3,KNN(9),2,55800,0.9611500263450039
3,DT,2,55800,0.7701638452373689
3,ANN,2,55800,0.9125271727417795
3,RF,2,55800,0.9655470743157597
3,VF(hard),2,55800,0.9431021962959174
3,VF(soft),2,55800,0.9281950950761055
3,LR,2,60000,0.7721888794843543
3,SVM,2,60000,0.7590692819336535
3,KNN(1),2,60000,0.889434832220299
3,KNN(3),2,60000,0.9525078942618543
3,KNN(5),2,60000,0.963363028893328
3,KNN(7),2,60000,0.9649167048421885
3,KNN(9),2,60000,0.9612612101701123
3,DT,2,60000,0.7677391917805458
3,ANN,2,60000,0.9101936204760277
3,RF,2,60000,0.9677686469755499
3,VF(hard),2,60000,0.9414249349203966
3,VF(soft),2,60000,0.8604334361908819
3,LR,3,18000,0.841979946631171
3,SVM,3,18000,0.8716935344064551
3,KNN(1),3,18000,0.9497132013679331
3,KNN(3),3,18000,0.9502954037376499
3,KNN(5),3,18000,0.9499677114696673
3,KNN(7),3,18000,0.9493085742092133
3,KNN(9),3,18000,0.9476448791143761
3,DT,3,18000,0.8132796214464618
3,ANN,3,18000,0.9439023692866795
3,RF,3,18000,0.9524370310270494
3,VF(hard),3,18000,0.9456207144749831
3,VF(soft),3,18000,0.8310527750646532
3,LR,3,22200,0.818308593246502
3,SVM,3,22200,0.8420837506441607
3,KNN(1),3,22200,0.9188947822747523
3,KNN(3),3,22200,0.9479669350080571
3,KNN(5),3,22200,0.9518486775933996
3,KNN(7),3,22200,0.9521796045918121
3,KNN(9),3,22200,0.9511908694543312
3,DT,3,22200,0.786265560737864
3,ANN,3,22200,0.8995875894709358
3,RF,3,22200,0.9563272228666252
3,VF(hard),3,22200,0.9420243538347735
3,VF(soft),3,22200,0.8708559779633198
3,LR,3,26400,0.8217886778527858
3,SVM,3,26400,0.8098807076083724
3,KNN(1),3,26400,0.8975607531617528
3,KNN(3),3,26400,0.9470932751528689
3,KNN(5),3,26400,0.9542832729896246
3,KNN(7),3,26400,0.9550603649740029
3,KNN(9),3,26400,0.9537449445320195
3,DT,3,26400,0.7692743809349368
3,ANN,3,26400,0.8782603706201563
3,RF,3,26400,0.9576594848632416
3,VF(hard),3,26400,0.9451447747807655
3,VF(soft),3,26400,0.8294050734751696
3,LR,3,30600,0.7865785706679538
3,SVM,3,30600,0.7984088819331565
3,KNN(1),3,30600,0.8844381567107771
3,KNN(3),3,30600,0.9445508974778989
3,KNN(5),3,30600,0.9566101859508593
3,KNN(7),3,30600,0.9572735102994717
3,KNN(9),3,30600,0.9555082693417059
3,DT,3,30600,0.7492412418806961
3,ANN,3,30600,0.8900386864989617
3,RF,3,30600,0.9607688978372984
3,VF(hard),3,30600,0.9387568583646264
3,VF(soft),3,30600,0.8815327556433751
3,LR,3,34800,0.7711855996062941
3,SVM,3,34800,0.8013626710322024
3,KNN(1),3,34800,0.8789879966228312
3,KNN(3),3,34800,0.9438788960165444
3,KNN(5),3,34800,0.9589337162229669
3,KNN(7),3,34800,0.9598190543783739
3,KNN(9),3,34800,0.9570555770428795
3,DT,3,34800,0.7546026549948515
3,ANN,3,34800,0.884243371880223
3,RF,3,34800,0.9623260848727693
3,VF(hard),3,34800,0.9350537979300716
3,VF(soft),3,34800,0.7534102405485533
3,LR,3,39000,0.7960314429349233
3,SVM,3,39000,0.7313219979364506
3,KNN(1),3,39000,0.873114017833544
3,KNN(3),3,39000,0.9403417974341128
3,KNN(5),3,39000,0.9573797717977415
3,KNN(7),3,39000,0.9592658423822349
3,KNN(9),3,39000,0.9584903986732218
3,DT,3,39000,0.7429214172791949
3,ANN,3,39000,0.8890273028593546
3,RF,3,39000,0.9628801257817484
3,VF(hard),3,39000,0.9410464886730607
3,VF(soft),3,39000,0.8678958628617263
3,LR,3,43200,0.7592722796729857
3,SVM,3,43200,0.7836809993895671
3,KNN(1),3,43200,0.8674478778751638
3,KNN(3),3,43200,0.9392352221447032
3,KNN(5),3,43200,0.9579313916915193
3,KNN(7),3,43200,0.9607097523661047
3,KNN(9),3,43200,0.959382220881393
3,DT,3,43200,0.7503676388244522
3,ANN,3,43200,0.8973819488590963
3,RF,3,43200,0.9631043778802908
3,VF(hard),3,43200,0.9356242947189832
3,VF(soft),3,43200,0.9108737855136178
3,LR,3,47400,0.7213987923777447
3,SVM,3,47400,0.7212130374846302
3,KNN(1),3,47400,0.8628962480430872
3,KNN(3),3,47400,0.9370110030127076
3,KNN(5),3,47400,0.9590379856162736
3,KNN(7),3,47400,0.9599295525966154
3,KNN(9),3,47400,0.9588251206618101
3,DT,3,47400,0.7470650325496329
3,ANN,3,47400,0.9093951166730712
3,RF,3,47400,0.9657701935591076
3,VF(hard),3,47400,0.9329650273344882
3,VF(soft),3,47400,0.8118045861075652
3,LR,3,51600,0.6891863945946778
3,SVM,3,51600,0.7322302191816017
3,KNN(1),3,51600,0.8591063137382934
3,KNN(3),3,51600,0.9361206294907322
3,KNN(5),3,51600,0.9595881736675189
3,KNN(7),3,51600,0.9626977473171532
3,KNN(9),3,51600,0.9599330338267791
3,DT,3,51600,0.7465925004101436
3,ANN,3,51600,0.9109849438409093
3,RF,3,51600,0.9662134954183961
3,VF(hard),3,51600,0.9357200999125612
3,VF(soft),3,51600,0.8477336838964317
3,LR,3,55800,0.7509963999112764
3,SVM,3,55800,0.749920223179675
3,KNN(1),3,55800,0.8555455803077817
3,KNN(3),3,55800,0.9346901723775128
3,KNN(5),3,55800,0.9602551428586102
3,KNN(7),3,55800,0.9631392135408944
3,KNN(9),3,55800,0.9611534369311207
3,DT,3,55800,0.7339235631154036
3,ANN,3,55800,0.8972594974802978
3,RF,3,55800,0.9655454175066941
3,VF(hard),3,55800,0.9388563768177973
3,VF(soft),3,55800,0.8208989208085172
3,LR,3,60000,0.7513346906124891
3,SVM,3,60000,0.6833388266317032
3,KNN(1),3,60000,0.8525377852459729
3,KNN(3),3,60000,0.9352294857677391
3,KNN(5),3,60000,0.9601469618170283
3,KNN(7),3,60000,0.9639172210640247
3,KNN(9),3,60000,0.9611521592241361
3,DT,3,60000,0.7375937727567028
3,ANN,3,60000,0.9104933291769473
3,RF,3,60000,0.9675462001656503
3,VF(hard),3,60000,0.936701790779281
3,VF(soft),3,60000,0.8682105209975002
3,LR,4,18000,0.841979946631171
3,SVM,4,18000,0.8716935344064551
3,KNN(1),4,18000,0.9497132013679331
3,KNN(3),4,18000,0.9502954037376499
3,KNN(5),4,18000,0.9499677114696673
3,KNN(7),4,18000,0.9493085742092133
3,KNN(9),4,18000,0.9476448791143761
3,DT,4,18000,0.8132796214464618
3,ANN,4,18000,0.9439023692866795
3,RF,4,18000,0.9524370310270494
3,VF(hard),4,18000,0.9456207144749831
3,VF(soft),4,18000,0.8310527750646532
3,LR,4,22200,0.7582928176805939
3,SVM,4,22200,0.8271277016035906
3,KNN(1),4,22200,0.9105597995665009
3,KNN(3),4,22200,0.9464169060808706
3,KNN(5),4,22200,0.9515149432341302
3,KNN(7),4,22200,0.9516237582935977
3,KNN(9),4,22200,0.950862151167851
3,DT,4,22200,0.7751615958287387
3,ANN,4,22200,0.8872265540591979
3,RF,4,22200,0.9555479904602002
3,VF(hard),4,22200,0.9406938794395471
3,VF(soft),4,22200,0.8907784808692579
3,LR,4,26400,0.7726814469948633
3,SVM,4,26400,0.7966418864794259
3,KNN(1),4,26400,0.8819829112864281
3,KNN(3),4,26400,0.9422245364673305
3,KNN(5),4,26400,0.9538426303267978
3,KNN(7),4,26400,0.9538430503130981
3,KNN(9),4,26400,0.9528529765919989
3,DT,4,26400,0.7483699839291781
3,ANN,4,26400,0.8711293540583964
3,RF,4,26400,0.9566600710403221
3,VF(hard),4,26400,0.9327030934940965
3,VF(soft),4,26400,0.8658789836480343
3,LR,4,30600,0.772847195719333
3,SVM,4,30600,0.7638749459835109
3,KNN(1),4,30600,0.8644127222002425
3,KNN(3),4,30600,0.9378146013037467
3,KNN(5),4,30600,0.9553913390280103
3,KNN(7),4,30600,0.9557218449704796
3,KNN(9),4,30600,0.9545112068610292
3,DT,4,30600,0.7386898222481991
3,ANN,4,30600,0.8681816067502496
3,RF,4,30600,0.9589928286340296
3,VF(hard),4,30600,0.9296599015225452
3,VF(soft),4,30600,0.8179689227667745
3,LR,4,34800,0.7519733634536214
3,SVM,4,34800,0.7034670078366633
3,KNN(1),4,34800,0.8542943692931426
3,KNN(3),4,34800,0.9341752311442775
3,KNN(5),4,34800,0.95760822188485
3,KNN(7),4,34800,0.9580436436352905
3,KNN(9),4,34800,0.9566092391620931
3,DT,4,34800,0.7295884455757856
3,ANN,4,34800,0.8805789283648968
3,RF,4,34800,0.9599909698226037
3,VF(hard),4,34800,0.9329428598740197
3,VF(soft),4,34800,0.761310408836593
3,LR,4,39000,0.7730193509870845
3,SVM,4,39000,0.7326080690922859
3,KNN(1),4,39000,0.8482963070267013
3,KNN(3),4,39000,0.9308443435290268
3,KNN(5),4,39000,0.9570477847443256
3,KNN(7),4,39000,0.9578254881007479
3,KNN(9),4,39000,0.9582645286269712
3,DT,4,39000,0.7218109082267896
3,ANN,4,39000,0.8845663658651685
3,RF,4,39000,0.9632149329525991
3,VF(hard),4,39000,0.9294842930727689
3,VF(soft),4,39000,0.7894913988611998
3,LR,4,43200,0.6942800306849323
3,SVM,4,43200,0.7919931033467194
3,KNN(1),4,43200,0.8387316945716347
3,KNN(3),4,43200,0.9269685612717021
3,KNN(5),4,43200,0.9558200784467332
3,KNN(7),4,43200,0.9578275551517625
3,KNN(9),4,43200,0.9583839364376321
3,DT,4,43200,0.7090398269817266
3,ANN,4,43200,0.885850473854939
3,RF,4,43200,0.9625458171332747
3,VF(hard),4,43200,0.9248923286989703
3,VF(soft),4,43200,0.8702398209273228
3,LR,4,47400,0.672204173695301
3,SVM,4,47400,0.6808063195163571
3,KNN(1),4,47400,0.8315011928768902
3,KNN(3),4,47400,0.924080669848528
3,KNN(5),4,47400,0.9562677192591625
3,KNN(7),4,47400,0.9582720151139591
3,KNN(9),4,47400,0.9581605449497854
3,DT,4,47400,0.7092432833723278
3,ANN,4,47400,0.8891279746725921
3,RF,4,47400,0.9648792185181658
3,VF(hard),4,47400,0.9284938989566914
3,VF(soft),4,47400,0.8445273384549368
3,LR,4,51600,0.7622459783104183
3,SVM,4,51600,0.7462914270597445
3,KNN(1),4,51600,0.8247255616915143
3,KNN(3),4,51600,0.9204455329912101
3,KNN(5),4,51600,0.9565980341359926
3,KNN(7),4,51600,0.9609278323021517
3,KNN(9),4,51600,0.9586047241858304
3,DT,4,51600,0.7063887064393869
3,ANN,4,51600,0.8965737912853887
3,RF,4,51600,0.9657685756303169
3,VF(hard),4,51600,0.9319009606258004
3,VF(soft),4,51600,0.8470264504497591
3,LR,4,55800,0.7186715612790363
3,SVM,4,55800,0.710165772640438
3,KNN(1),4,55800,0.8218280844277797
3,KNN(3),4,55800,0.9200129466309188
3,KNN(5),4,55800,0.9564933217569748
3,KNN(7),4,55800,0.9601490130037204
3,KNN(9),4,55800,0.9596032598203413
3,DT,4,55800,0.7000075867751405
3,ANN,4,55800,0.8965969493631806
3,RF,4,55800,0.9649914152317067
3,VF(hard),4,55800,0.934583780045853
3,VF(soft),4,55800,0.885617137499731
3,LR,4,60000,0.7385854203901164
3,SVM,4,60000,0.6667640050815152
3,KNN(1),4,60000,0.8190488732745677
3,KNN(3),4,60000,0.9197923811259933
3,KNN(5),4,60000,0.9551615144802366
3,KNN(7),4,60000,0.961368765848759
3,KNN(9),4,60000,0.9605976015919718
3,DT,4,60000,0.702576146566585
3,ANN,4,60000,0.9007964518100668
3,RF,4,60000,0.9644351179196174
3,VF(hard),4,60000,0.9231273272134858
3,VF(soft),4,60000,0.857910852548455
3,LR,5,18000,0.841979946631171
3,SVM,5,18000,0.8716935344064551
3,KNN(1),5,18000,0.9497132013679331
3,KNN(3),5,18000,0.9502954037376499
3,KNN(5),5,18000,0.9499677114696673
3,KNN(7),5,18000,0.9493085742092133
3,KNN(9),5,18000,0.9476448791143761
3,DT,5,18000,0.8132796214464618
3,ANN,5,18000,0.9439023692866795
3,RF,5,18000,0.9524370310270494
