seed,model,malicious,dataset_len,mcc
3,KNN(5),2,18000,0.9499677114696673
3,KNN(7),2,18000,0.9493085742092133
3,KNN(9),2,18000,0.9476448791143761
3,DT,2,18000,0.8132796214464618
3,ANN,2,18000,0.9439023692866795
3,RF,2,18000,0.9524370310270494
3,VF(hard),2,18000,0.9478472909477731
3,VF(soft),2,18000,0.831639503356643
3,LR,2,22200,0.8643143956465694
3,SVM,2,22200,0.8479996727453679
3,KNN(1),2,22200,0.9433738544856177
3,KNN(3),2,22200,0.9525141903423249
3,KNN(5),2,22200,0.9526223529243204
3,KNN(7),2,22200,0.9523979336388528
3,KNN(9),2,22200,0.9514078000345179
3,DT,2,22200,0.8098275334920049
3,ANN,2,22200,0.9230028306215695
3,RF,2,22200,0.9541059618324218
3,VF(hard),2,22200,0.9463024520336208
3,VF(soft),2,22200,0.8711558397377672
3,LR,2,26400,0.8470836139099917
3,SVM,2,26400,0.8643615158087121
3,KNN(1),2,26400,0.9444726913143343
3,KNN(3),2,26400,0.9556137224383312
3,KNN(5),2,26400,0.9545043924209359
3,KNN(7),2,26400,0.9547216712652042
3,KNN(9),2,26400,0.9537334366879389
3,DT,2,26400,0.8086146142757392
3,ANN,2,26400,0.929421176835262
3,RF,2,26400,0.9576580114628926
3,VF(hard),2,26400,0.9495919229704364
3,VF(soft),2,26400,0.8767216510520772
3,LR,2,30600,0.8163816825719796
3,SVM,2,30600,0.8159889578741342
3,KNN(1),2,30600,0.9432479853004486
3,KNN(3),2,30600,0.9579371873134623
3,KNN(5),2,30600,0.9588246764121178
3,KNN(7),2,30600,0.9576033934870781
3,KNN(9),2,30600,0.9557165577492265
3,DT,2,30600,0.8178331498442619
3,ANN,2,30600,0.9281143352109581
3,RF,2,30600,0.9594379309151171
3,VF(hard),2,30600,0.9507351466916857
3,VF(soft),2,30600,0.8437566682876041
3,LR,2,34800,0.8302764860762756
3,SVM,2,34800,0.8544493667838838
3,KNN(1),2,34800,0.9436858703740842
3,KNN(3),2,34800,0.959157221824772
3,KNN(5),2,34800,0.9610358587319238
3,KNN(7),2,34800,0.9594862660475473
